"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Attendance","HS","AS","HST","AST","HHW","AHW","HC","AC","HF","AF","HO","AO","HY","AY","HR","AR"
"D1","13/11/93","FC Koln","M'Gladbach",0,4,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","13/11/93","Hamburg","Ein Frankfurt",3,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","13/11/93","Leipzig","Freiburg",2,2,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","13/11/93","Stuttgart","Leverkusen",1,4,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","13/11/93","Wattenscheid","Nurnberg",2,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","13/11/93","Werder Bremen","Dresden",0,1,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","20/11/93","Dresden","Stuttgart",1,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","20/11/93","Ein Frankfurt","FC Koln",0,3,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","20/11/93","Freiburg","Duisburg",1,2,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","20/11/93","Kaiserslautern","Hamburg",3,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","20/11/93","Karlsruhe","Wattenscheid",2,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","20/11/93","Leverkusen","Leipzig",3,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","20/11/93","M'Gladbach","Werder Bremen",3,2,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","20/11/93","Nurnberg","Dortmund",0,0,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","20/11/93","Schalke 04","Bayern Munich",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","27/11/93","Dresden","Leipzig",1,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","27/11/93","Ein Frankfurt","M'Gladbach",0,3,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","27/11/93","Freiburg","Bayern Munich",3,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","27/11/93","Kaiserslautern","FC Koln",3,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","27/11/93","Karlsruhe","Dortmund",3,3,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","27/11/93","Leverkusen","Duisburg",2,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","27/11/93","Nurnberg","Hamburg",0,1,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","27/11/93","Schalke 04","Wattenscheid",4,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
